created_at,place,text,lang

2016-06-01 15:19:16,,"b""You don't want to miss out on this opportunity\xe2\x80\x94enter now before tonight's deadline. https://t.co/ZgquwBCiow https://t.co/VpuEcqR86Z""",en

2016-05-31 22:23:52,,b'Suit up\xe2\x80\x94enter for a chance to meet President Obama before the deadline. https://t.co/5WQWYBGrAJ https://t.co/I79QxFVYGF',en

2016-05-31 20:12:18,,"b""The Supreme Court shouldn't be part of partisan political games. Add your name if you agree: https://t.co/uqAYi3uxrI""",en

2016-05-31 16:51:40,,"b""Because some Senate leaders won't do their jobs, the Supreme Court can't fully do its job. #DoYourJob https://t.co/gxXi7wCfg0""",en

2016-05-31 15:21:39,,b'Share a laugh with President Obama\xe2\x80\x94enter now for your chance. https://t.co/pZ4bvOtFVx https://t.co/JkBo1fVrJ0',en

2016-05-30 18:21:05,,"b'""Today, and every day, let us remember the servicemen and women we have lost."" \xe2\x80\x94President Obama https://t.co/x1lQbyFr2M'",en

2016-05-30 14:36:19,,"b'""This Memorial weekend, I hope you\xe2\x80\x99ll join me in acts of remembrance."" \xe2\x80\x94President Obama https://t.co/UxDZMDjMdu'",en

2016-05-29 16:47:23,,"b""RT @SCOTUSnom: It's graduation day at Niles West High School! Watch Judge Garland speak live at 1pm ET: https://t.co/ta4ag8A0Ci https://t.c\xe2\x80\xa6""",en

2016-05-27 21:26:49,,b'A new survey shows that the overwhelming majority of #Obamacare customers are satisfied with their plans: https://t.co/75eFrBUV0e',en

2016-05-27 18:28:53,,b'Join the @OFA Truth Team and help set the record straight on issues you care about: https://t.co/FgwDveu3Ef https://t.co/aCEFVLB0ko',en

2016-05-27 15:53:24,,b'Enter now for the chance to get some pointers from the Commander-in-Chief. https://t.co/lGn4BecCBl https://t.co/XODRtQS0UI',en

2016-05-26 20:14:33,,b'Stand up for a fair hearing and timely up-or-down vote for Judge Merrick Garland: https://t.co/DpeBdTFt8j',en

2016-05-26 18:37:37,,b'Judge Garland:\n\nIndependent mind \xe2\x9c\x93\nHighly qualified \xe2\x9c\x93\nHas had bipartisan support \xe2\x9c\x93\n\nSenate leaders: #DoYourJob https://t.co/r2egTausVA',en

2016-05-26 15:50:52,,b'Tell your friends you fist bumped President Obama\xe2\x80\x94enter now for your chance. https://t.co/s86eJjBJ0U https://t.co/zJEelmeIe6',en

2016-05-25 22:25:29,,"b""Senate leaders' obstruction of our Supreme Court is completely unprecedented. #DoYourJob https://t.co/PvubG4dFnd""",en

2016-05-25 19:14:34,,b'Senate leaders need to stop obstructing our Supreme Court\xe2\x80\x94add your name if you agree: https://t.co/sFaoUFD3eP #DoYourJob',en

2016-05-25 18:07:30,,b'Judge Garland was confirmed with bipartisan support in the past. He deserves a fair hearing. #DoYourJob https://t.co/TTcIByTScg',en

2016-05-25 16:06:55,,b'Get some face time with President Obama. Enter now for your chance to meet him: https://t.co/rLstH6U5tU https://t.co/wqfAHCk5tN',en

2016-05-24 21:47:38,,"b'If you think Senate leaders should do their jobs and fill the #SCOTUS vacancy, add your name now: https://t.co/nNHxp6SyII'",en

2016-05-24 20:20:44,,"b""Don't pass this up\xe2\x80\x94enter now: https://t.co/aIOZd4OfIH https://t.co/OgOyee6i4i""",en

2016-05-24 18:29:32,,"b'""People want Senate to act on Supreme Court vacancy."" See what editorial boards are saying: https://t.co/qzMRbnjD0N #DoYourJob'",en

2016-05-24 17:08:59,,"b""Ever wished you could meet President Obama? Here's your chance. https://t.co/XCeXSFtCYg https://t.co/AeFMTtBdf9""",en

2016-05-24 15:58:14,,b'Judge Garland has one of the most impressive resumes of any Supreme Court nominee in recent history. https://t.co/r2egTausVA',en

2016-05-23 20:08:18,,"b""You don't want to miss out on this chance. Enter today: https://t.co/rED8cKIqv4 https://t.co/PJoHc0lIGF""",en

2016-05-23 17:17:49,,b'Editorial boards to senators: #DoYourJob and fill the Supreme Court vacancy. https://t.co/rJi8Fy57Ii',en

2016-05-23 15:47:13,,"b""President Obama did his job, now it's time for the Senate to fulfill its duties\xe2\x80\x94say you agree: https://t.co/JIdKOhTXci #DoYourJob""",en

2016-05-22 22:18:37,,"b""On average, it's taken 67 days to confirm Supreme Court nominees since 1975. #DoYourJob https://t.co/ZqE3OngoFy""",en

2016-05-21 23:40:38,,"b'""This week my administration took a step to help more workers get the overtime pay they\xe2\x80\x99ve earned."" \xe2\x80\x94President Obama https://t.co/w7ytjIKedL'",en

2016-05-21 15:08:29,,"b'In the weekly address, President Obama discusses expanding #overtime for millions of American workers: https://t.co/w7ytjIKedL'",en

2016-05-20 21:35:45,,"b""This summer, you and a friend could meet President Obama. Here's how: https://t.co/OZslVlHMI1""",en

2016-05-20 20:51:34,,b'Check out editorials from across the country calling on senators to fill the Supreme Court vacancy: https://t.co/4AGEWeXSIM #DoYourJob',en

2016-05-20 17:06:58,,b'Editorial boards across the country are telling Senate leaders: #DoYourJob. https://t.co/WUkeoDslbp',en

2016-05-20 15:46:02,,"b""Despite Judge Garland's qualifications, some Senate leaders still refuse to give him a hearing\xe2\x80\x94speak out: https://t.co/gls53URSMx""",en

2016-05-19 21:11:05,,b'The uninsured rate just hit 9.1 percent\xe2\x80\x94the lowest ever recorded. https://t.co/Ew8ARCuDL2',en

2016-05-19 19:37:34,,"b""Don't miss this: https://t.co/NqqvCBukwi https://t.co/0Ud7rIqPa0""",en

2016-05-19 17:21:02,,"b'Thanks to the new #overtime rule, millions of hard-working Americans will have more economic security. https://t.co/JHQRJEcsv9'",en

2016-05-19 16:02:46,,"b""Stand up for middle-class workers\xe2\x80\x94add your name to support the Obama administration's new #overtime rule: https://t.co/SCLjZFP6aX""",en

2016-05-18 22:03:43,,b'Marriage equality? Affordable health care? Or economic progress? Tell him in person: https://t.co/5SqHi0htRp https://t.co/F83AdfUC8H',en

2016-05-18 21:18:38,,"b""RT @WhiteHouse: Today we're updating and strengthening #overtime pay rules to make sure millions more Americans are paid fairly. https://t.\xe2\x80\xa6""",en

2016-05-18 20:22:52,,"b""Add your name if you support the Obama administration's new #overtime rule that expands protections for millions: https://t.co/9I8WHPmHlT""",en

2016-05-18 18:53:14,,b'LIVE: @VP Biden is speaking about the economy at @jenisicecreams headquarters in Ohio. https://t.co/JwIfgPAXfJ',en

2016-05-18 18:01:01,,b'This is a big day for millions of middle-class workers. https://t.co/CCzAOOjxda',en

2016-05-18 15:35:55,,b'LIVE: Senate Judiciary Democrats are holding a forum on Judge Merrick Garland. https://t.co/tT8pTk5Y54',en

2016-05-18 00:35:21,,b'RT @WhiteHouse: BREAKING: @POTUS is taking an important step on #overtime to ensure your work is rewarded \xe2\x86\x92 https://t.co/R78XeeSNq9 https:/\xe2\x80\xa6',en

2016-05-17 21:58:52,,"b""Here's your chance: Tell President Obama what you're most thankful for\xe2\x80\x94in person. https://t.co/EoeZNhKrdS https://t.co/lxFIDqbclW""",en

2016-05-17 19:04:28,,"b""Judge Garland's former clerks have a lot to say about his record, work-life balance, and more\xe2\x80\x94take a look: https://t.co/eHIgwaid6N""",en

2016-05-17 17:15:15,,b'Senate leaders are continuing to obstruct a fair hearing for Judge Garland\xe2\x80\x94help put the pressure on: https://t.co/oCAPRllPZX #DoYourJob',en

2016-05-17 15:11:18,,"b""It's time for Senate leaders to put politics aside and fill the Supreme Court vacancy. #DoYourJob https://t.co/UAhLXYqgTN""",en

2016-05-16 21:48:44,,b'April was the seventh consecutive month of record-high temperatures. We need to #ActOnClimate. https://t.co/C4ca2VOA0a',en

2016-05-16 20:53:23,,b'Think Senate leaders should do their jobs and give Judge Garland a fair hearing? Add your name: https://t.co/lDJoAIBe13 #DoYourJob',en

2016-05-16 18:58:11,,"b'LIVE: President Obama is speaking with @BuzzFeed about his #SCOTUS nominee, Judge Merrick Garland. https://t.co/suytYAcF63'",en

2016-05-16 17:38:10,,b'RT @BuzzFeed: Tune in this afternoon as @chrisgeidner interviews President Obama live from the White House on FB Live and YouTube! https://\xe2\x80\xa6',en

2016-05-16 16:06:47,,b'We need to lead this fight. #ActOnClimate https://t.co/ArdxyYdCiN',en

2016-05-13 22:01:09,,b'Change happens because people like you fight to make it happen. https://t.co/Y70kJkcrYH',en

2016-05-13 21:01:46,,b'Show your support for continued efforts to tackle climate change: https://t.co/q28Wp3Akb6 #ActOnClimate',en

2016-05-13 19:53:15,,b'Read more about the historic new standards in place to reduce methane pollution: https://t.co/8lq704upzr',en

2016-05-13 18:33:29,,b'Senate leaders should listen to the American people. #DoYourJob https://t.co/vArMxcZh5W',en

2016-05-13 17:27:43,,b'Say you support a fair #SCOTUS nomination process\xe2\x80\x94speak up now: https://t.co/L6HonojsCg',en

2016-05-13 15:31:25,,"b""Find out what Judge Merrick Garland's former clerks have to say about his record as a public servant: https://t.co/wT6t9YmV0S""",en

2016-05-12 21:28:58,,"b""Editorial boards are speaking up on the #SCOTUS vacancy. Here's what they're saying: https://t.co/HfS2ldyCCh #DoYourJob""",en

2016-05-12 19:16:26,,b'Add your name if you support big steps forward in the fight to tackle climate change: https://t.co/pP1RZtBKnT #ActOnClimate',en

2016-05-12 17:37:57,,b'The Obama administration just finalized standards to cut methane pollution and improve public health. #ActOnClimate https://t.co/nR2x8UqDM8',en

2016-05-12 15:33:01,,"b""We can't afford to have a key part of our democracy understaffed. We need nine justices. #DoYourJob https://t.co/UYkYFLoNr7""",en

2016-05-11 22:35:32,,"b""The Senate should give President Obama's Supreme Court nominee a fair hearing and an up-or-down vote. #DoYourJob https://t.co/eMAirFy0KU""",en

2016-05-11 19:26:43,,b'Add your voice to the push for a fair Supreme Court nomination process: https://t.co/R3ZglOxc2k #DoYourJob https://t.co/0IEpNmu3X0',en

2016-05-11 16:17:20,,"b""Here's where editorial boards across the country stand when it comes to the #SCOTUS vacancy: https://t.co/0LqnmDbFBa #DoYourJob""",en

2016-05-10 20:59:33,,b'Senate leaders: #DoYourJob and give Judge Garland the fair hearing he deserves. https://t.co/sg3Zx4vzIM',en

2016-05-10 20:07:56,,"b'RT @SCOTUSnom: Like the #SCOTUS nominees before him, Judge Garland filled out a questionnaire for Senators: https://t.co/01zuyMOQT4 https:/\xe2\x80\xa6'",en

2016-05-10 18:55:32,,b'Join the hundreds of thousands of people calling on Senate leaders to give Judge Garland a fair hearing: https://t.co/5nEoT9T8KV',en

2016-05-10 16:16:51,,b'Judge Garland has impeccable credentials\xe2\x80\x94he deserves a fair hearing from the Senate. #DoYourJob https://t.co/vqtTB1J4hL',en

2016-05-09 19:39:57,,b'Add your name if you agree: We need a full Supreme Court bench for a functioning democracy. https://t.co/CApiDJ5Wgh #DoYourJob',en

2016-05-09 17:24:54,,"b""Partisan obstructionism shouldn't hold back our Supreme Court. #DoYourJob https://t.co/Q7rRKyWlZc""",en

2016-05-09 15:13:47,,b'President Obama has a message for @OFA supporters on the work ahead: https://t.co/2lW82lhIk3',en

2016-05-08 17:26:02,,"b'""This Mother\xe2\x80\x99s Day, say thank you. Say, \'I love you.\'"" \xe2\x80\x94President Obama https://t.co/LE1oaV5dr4'",en

2016-05-06 21:05:19,,b'Add your name if you think Senate leaders need to stop obstructing our Supreme Court: https://t.co/7vSk8oDw6i #DoYourJob',en

2016-05-06 18:48:07,,"b'RT @WhiteHouse: \xe2\x80\x9cThe economy has been growing, unemployment has been falling, and wages have been rising\xe2\x80\x9d \xe2\x80\x94@POTUS https://t.co/hlZI0T2HE2'",en

2016-05-06 16:45:28,,"b""74 consecutive months\xe2\x80\x94more than six years\xe2\x80\x94of private-sector job growth. Let's keep up the progress. https://t.co/igXXN83jCy""",en

2016-05-06 16:16:51,,b'LIVE: President Obama is speaking about the economy and new steps to strengthen financial transparency. https://t.co/Qem7LCIZVz',en

2016-05-06 13:39:15,,"b'The economy added 160,000 jobs in April\xe2\x80\x94a record-breaking 74 months of private-sector job growth.'",en

2016-05-05 21:12:07,,"b""President Obama just granted clemency to 58 men and women who've earned a second chance: https://t.co/TRIAGYd9Pk #FixTheSystem""",en

2016-05-05 19:13:04,,b'Say that Senate leaders should stop hiding behind excuses and give Judge Garland a fair hearing: https://t.co/mhCz1oKSyn #DoYourJob',en

2016-05-05 17:12:36,,"b""Check out President Obama's latest message to @OFA supporters and volunteers: https://t.co/DpKpYudQFa""",en

2016-05-05 16:13:39,,"b'RT @WhiteHouse: ""A young girl shouldn\'t have to go to Washington to be heard."" \xe2\x80\x94@POTUS on 8-year-old Mari: https://t.co/fKPGpHwvCa https://\xe2\x80\xa6'",en

2016-05-04 22:12:41,,"b'President Obama: When American workers and businesses compete on a level playing field, no one can beat us. https://t.co/RBHapsYhqp'",en

2016-05-04 20:11:05,,"b'LIVE: President Obama is speaking at Northwestern High School in Flint, Michigan. https://t.co/hg4ZAhZZId'",en

2016-05-04 18:00:15,,b'Retweet if you agree. #DoYourJob https://t.co/WjTM07LRL4',en

2016-05-04 15:51:01,,b'Make your voice heard on a fair #SCOTUS nomination process\xe2\x80\x94add your name today: https://t.co/kHWdaefQAP #DoYourJob',en

2016-05-03 20:33:43,,b'LIVE: President Obama honors the 2016 National Teacher of the Year. https://t.co/mWxAZq5RKm',en

2016-05-03 17:44:41,,b'Good climate change policy and good economic policy can go hand in hand. #ActOnClimate https://t.co/MEDMB870SP',en

2016-05-03 16:40:39,,"b""American workers deserve a trade agreement that works for them. Check out President Obama's op-ed on #TPP: https://t.co/exMvIGmk2H""",en

2016-05-03 14:00:16,,b'The United States just hit one million solar installations\xe2\x80\x94enough to power 5.5 million homes. #MillionSolarStrong',en

2016-05-02 21:31:18,,"b""Say you're one of the majority of Americans who want Senate leaders to give Judge Garland a fair hearing. https://t.co/Vq2kN3WWlq #DoYourJob""",en

2016-05-02 20:08:48,,b'Building a clean energy economy is a great way to #ActOnClimate for people across the country. https://t.co/xfdVKh3Zhy',en

2016-05-02 18:46:37,,b'Read what editorial boards across the country have to say about the #SCOTUS vacancy: https://t.co/xFqioAHA3l',en

2016-05-02 15:59:17,,"b""It's unacceptable for obstructionists in the Senate to play political games with the Supreme Court. Say you agree: https://t.co/ORb8MTAeAt""",en

2016-05-01 22:26:34,,"b'""And with that, I just have two more words to say\xe2\x80\x94Obama out."" \xe2\x80\x94President Obama at the #WHCD\n\nDon\'t miss this: https://t.co/T4YNBb30zJ'",en

2016-05-01 20:15:17,,"b'Watch ""Couch Commander"" President Obama at last night\'s #WHCD: https://t.co/MF3iohymbP'",en

2016-05-01 02:05:12,,b'LIVE: President Obama is speaking at the #WHCD. https://t.co/U8C7OEGjEC',en

2016-04-30 22:28:06,,"b'Tune in at 8:00 p.m. ET to watch ""Comedian-in-Chief"" President Obama at the #WHCD: https://t.co/JePbRDQkgG'",en

2016-04-30 21:18:06,,"b'""Poll after poll shows a majority of Americans think Senate Republicans should do their job."" \xe2\x80\x94President Obama https://t.co/L7wi8kiFj4'",en

2016-04-30 15:36:39,,"b'In the weekly address, President Obama has a simple message for Senate Republicans: #DoYourJob. https://t.co/Vj0BuPXlKM'",en

2016-04-29 21:06:33,,b'Senate leaders need to do their jobs and fill the #SCOTUS vacancy. #DoYourJob https://t.co/ZGcyGEv2CS',en

2016-04-29 15:10:47,,b'Clean air makes for healthier and safer communities. #ActOnClimate https://t.co/uuPdv41v0u',en

2016-04-28 21:18:23,,b'Hundreds of thousands of Americans are calling on Senate leaders to fill the #SCOTUS vacancy\xe2\x80\x94join them: https://t.co/9LwydN9bmk',en

2016-04-28 20:21:27,,"b""It's been more than 40 days since Judge Garland was nominated. Senate leaders: #DoYourJob. https://t.co/RUBRebSJhZ""",en

2016-04-28 18:08:22,,"b""Don't let climate change deniers jeopardize the progress we've made toward a safer, healthier future. Call them out: https://t.co/GV1Stqvdoq""",en

2016-04-28 15:30:07,,b'Fighting climate change will save Americans money at the gas pump. #ActOnClimate https://t.co/ePl93jLYTU',en

2016-04-27 22:20:17,,b'Add your name if you support global efforts to tackle climate change: https://t.co/IQJzH7sb2C',en

2016-04-27 21:15:58,,b'Watch Professor Obama take obstructionists in the Senate back to school with #SCOTUS 101. #DoYourJob https://t.co/GaN9kDsQIp',en

2016-04-27 20:09:45,,"b'For the health of our children and grandchildren, we have to #ActOnClimate. https://t.co/pJz7ODyr3p'",en

2016-04-27 18:40:21,,b'The Senate should uphold its constitutional duty and give Judge Garland a fair hearing. Add your name if you agree: https://t.co/JmvJa0rHns',en

2016-04-27 16:44:15,,b'Watch: Professor Obama has a #SCOTUS lesson for obstructionists in the Senate. #DoYourJob https://t.co/CtFP33X8Lv',en

2016-04-26 20:58:35,,"b'""Not to let the Constitution function is totally irresponsible and it\'s never happened like this before."" \xe2\x80\x94@VP https://t.co/y6FXMAEzzd'",en

2016-04-26 20:02:05,,"b""Don't let climate change deniers derail progress\xe2\x80\x94show your support for bold action on climate change: https://t.co/ZeUmitNSUb #ActOnClimate""",en

2016-04-26 18:15:38,,b'The fight to tackle climate change took a big step on Friday with hundreds of countries signing the #ParisAgreement. https://t.co/gk7BWRRBqA',en

2016-04-26 16:29:47,,b'ICYMI: The U.S. and more than 170 other nations just signed the #ParisAgreement\xe2\x80\x94the first ever global climate deal. https://t.co/Jlg4q4piDu',en

2016-04-25 21:43:29,,b'We all play a part in helping to stop gun violence. Do your part\xe2\x80\x94#WearOrange on June 2. https://t.co/IUguOJg2Zk',en

2016-04-25 19:22:00,,"b""We're already seeing the effects of climate change. Denial is unacceptable. #ActOnClimate https://t.co/k3sphu7KgC""",en

2016-04-25 17:28:38,,b'Show your support for bold moves to combat climate change\xe2\x80\x94add your name: https://t.co/Wof6TIp08t #ActOnClimate',en

2016-04-25 15:24:10,,b'Carbon pollution is the biggest contributor to climate change\xe2\x80\x94and President Obama is taking it head on. https://t.co/lZlIAyD9UV',en

2016-04-23 19:36:21,,"b'""We have criminal justice policies, including unfair sentencing laws, that need to be reformed."" \xe2\x80\x94President Obama https://t.co/ovSB7lu9Kl'",en

2016-04-23 18:07:24,,"b'In the weekly address, President Obama talks about his efforts to improve our criminal justice system. https://t.co/7jF32GGJ3c #FixTheSystem'",en

2016-04-23 15:55:57,,"b'""From our family to yours, chag sameach."" \xe2\x80\x94President Obama #Passover'",en

2016-04-22 22:35:55,,b'Happy #EarthDay. https://t.co/grX8lqPkKI',en

2016-04-22 22:22:38,,b'RT @VancityReynolds: Huge day for our Great Green Spinning Chunk of Awesome. Thank you world leaders for taking #ClimateAction. https://t.c\xe2\x80\xa6',en

2016-04-22 21:53:41,,"b""We can tackle climate change\xe2\x80\x94but it's going to take all of us working together. #ActOnClimate https://t.co/LEvJFzebLA""",en

2016-04-22 21:18:42,,b'RT @Interior: Healthy parks = Healthy planet \xf0\x9f\x8c\x8e\n#EarthDay #ActOnClimate https://t.co/dw4xmiaDZY',en

2016-04-22 19:34:37,,b'Bold action on climate change matters. #ActOnClimate https://t.co/fzKtmRyFCQ',fr

2016-04-22 18:08:46,,"b""Say you'll stand up for bold action to fight climate change: https://t.co/fU0rSHhQT1 #ActOnClimate""",en

2016-04-22 17:19:25,,"b'RT @WhiteHouse: \xe2\x80\x9cToday, on #EarthDay, our governments, along with about 170 others, are in New York to sign that agreement.\xe2\x80\x9d \xe2\x80\x94@POTUS https:\xe2\x80\xa6'",en

2016-04-22 16:08:57,,b'The Paris Agreement is a big deal. #ActOnClimate https://t.co/j75MzQKH0V',en

2016-04-22 15:47:02,,b'RT @OFA: President Obama is protecting our lands and waters for future generations. #NationalParkWeek https://t.co/4361K1TEeg',en

2016-04-21 20:07:29,,"b'""\'A strong spirit transcends rules,\' Prince once said\xe2\x80\x94and nobody\'s spirit was stronger, bolder, or more creative."" \xe2\x80\x94President Obama'",en

2016-04-21 16:21:33,,b'President Obama is investing in a more sustainable future. #ActOnClimate https://t.co/MbDFRg0QcP',en

2016-04-20 21:23:12,,"b""RT @WhiteHouse: .@VP breaks down why it's time for the Senate Republicans to give the President's @SCOTUSnom a hearing. #DoYourJob  https:/\xe2\x80\xa6""",en

2016-04-20 19:37:33,,"b""We can't let climate change deniers derail progress\xe2\x80\x94say you stand for bold action: https://t.co/965Ps8qIfC #ActOnClimate""",en

2016-04-20 17:26:36,,b'Continuing to invest in clean energy like solar power is critical in the fight to #ActOnClimate. https://t.co/wvIKlRDDOD',en

2016-04-20 16:00:40,,"b'Last year, wind energy generated enough electricity to power 17.5 million homes: https://t.co/RBMQxG7Pes #ActOnClimate'",en

2016-04-19 22:08:34,,b'Add your name to support bold action to combat climate change: https://t.co/b1d4PFfxyY #ActOnClimate',en

2016-04-19 19:26:03,,"b""Climate change is real\xe2\x80\x94and it's devastating communities across the country. We have #ActOnClimate now. https://t.co/RD8EC74QXZ""",en

2016-04-19 17:52:06,,"b""The wind energy industry keeps growing\xe2\x80\x94here's the latest on its record-setting year: https://t.co/hf4vFdL0ze #ActOnClimate""",en

2016-04-19 15:43:12,,b'Stand up today for a fair Supreme Court nomination process: https://t.co/ZNdQVurk9h #DoYourJob',en

2016-04-18 22:23:14,,b'Happy National Park Week. Go #FindYourPark today. https://t.co/B00kPjS35Q https://t.co/uTNnDkSw6O',en

2016-04-18 20:56:54,,"b""President Obama's #ImmigrationAction could have a big economic impact. https://t.co/ss6UaGH8C3""",en

2016-04-18 19:55:31,,b'Last month continued the streak of record-breaking global temperatures. https://t.co/HQk5xSCCkV #ActOnClimate',en

2016-04-18 17:56:48,,b'This is unprecedented. #DoYourJob https://t.co/bAo3uLvDtT',en

2016-04-18 15:44:28,,b'Show your support for a fair hearing and timely up-or-down vote for Judge Merrick Garland: https://t.co/o4vCIrG0HX #DoYourJob',en

2016-04-15 20:57:23,,"b""Editorial boards are making their voices heard on the #SCOTUS nomination process. See what they're saying: https://t.co/1teSLORDsG""",en

2016-04-15 15:55:09,,b'Add your name if you think the Senate should give Judge Garland fair consideration: https://t.co/mlzf0SeE8t https://t.co/JjJMIwiEbF',en

2016-04-14 21:53:45,,"b""See what editorial boards are saying about Senate leaders' refusal to give Judge Garland a fair hearing: https://t.co/FETn702lVz""",en

2016-04-14 17:32:40,,b'This kind of Senate obstructionism is completely unprecedented. #DoYourJob https://t.co/gPazJAImPi',en

2016-04-14 16:14:58,,b'Climate change means wildfires are now a continual threat in some parts of the country: https://t.co/uR7S3onk4T #ActOnClimate',en

2016-04-13 20:53:59,,b'RT @WhiteHouse: .@POTUS highlights a few of the young innovators at the #WHScienceFair: https://t.co/zebPBWO67z https://t.co/lA6FZFUYsk',en

2016-04-13 19:05:30,,b'LIVE: President Obama is delivering remarks at the #WHScienceFair. https://t.co/b01pncM9iY',en

2016-04-13 17:45:13,,b'Tune in at 2:50 p.m. ET to watch President Obama speak at the #WHScienceFair: https://t.co/HRBcwVcXv4',en

2016-04-13 17:19:57,,b'Judge Garland is highly qualified for the Supreme Court\xe2\x80\x94he deserves a hearing. https://t.co/P4g3JSQYem #DoYourJob https://t.co/6D9Adjikoz',en

2016-04-13 15:46:29,,b'Read why having nine Supreme Court justices is critical for our judicial system: https://t.co/2M6XYgYlK3 #DoYourJob',en

2016-04-12 22:13:10,,"b""It's time. #EqualPayDay https://t.co/VpcBDOHABW""",en

2016-04-12 21:13:04,,"b'""Improving gender equality would add at least $2.1 trillion to U.S. gross domestic product by 2025."" https://t.co/YHZW8QPEpR #EqualPayDay'",en

2016-04-12 19:25:35,,b'Retweet if you agree. #EqualPayDay https://t.co/tOZuPJJsX5',en

2016-04-12 17:37:31,,b'Stand up for equal pay\xe2\x80\x94add your name now: https://t.co/X3NldyL4LJ #EqualPayDay',en

2016-04-12 16:23:10,,"b'""I\'m here to say we will close the wage gap."" \xe2\x80\x94President Obama #EqualPayDay https://t.co/NqmuWFRJHO'",en

2016-04-12 15:36:17,,"b""LIVE: President Obama is speaking about women's equality on #EqualPayDay. https://t.co/aulLEiX9Je""",en

2016-04-12 15:06:47,,"b""Tune in at 11:25 a.m. ET to watch as President Obama designates a new national monument honoring women's equality: https://t.co/dP0wa1U6bc""",en

2016-04-12 14:24:40,,"b'RT @WhiteHouse: On #EqualPayDay, @POTUS will designate a new national monument honoring women\xe2\x80\x99s equality: https://t.co/smysRM3uDq https://t\xe2\x80\xa6'",en

2016-04-11 21:50:28,,b'Side by side. #NationalPetDay https://t.co/nvursfUJqE',en

2016-04-11 21:06:57,,"b'RT @SCOTUSnom: ICYMI: @POTUS discusses what his hope is in the Senate regarding his nominee, Judge Garland. \n\n(Hint: #DoYourJob) https://t.\xe2\x80\xa6'",en

2016-04-11 19:29:51,,b'We cannot let political gridlock and dysfunction spread to our Supreme Court. https://t.co/ieJPV45nK5',en

2016-04-11 17:11:20,,"b""It's time for the United States to #LeadOnLeave\xe2\x80\x94show your support if you agree: https://t.co/XtTmJH00Y9""",en

2016-04-11 15:34:06,,"b""Retweet if you believe it's time for the United States to #LeadOnLeave. https://t.co/8jsAkBBqzx""",en

2016-04-08 21:23:02,,b'Speak up for a fair hearing for Judge Merrick Garland: https://t.co/Tf8yVdukBx #DoYourJob',en

2016-04-08 18:52:17,,b'This is unprecedented. #DoYourJob https://t.co/kMdn564dCW',en

2016-04-08 17:04:33,,"b""Add a comment if you agree: American workers shouldn't have to choose between their health and a paycheck. https://t.co/AbSVkV1sEr""",en

2016-04-08 15:45:49,,b'Working families in America should have the basic security of paid sick leave. #LeadOnLeave https://t.co/0jxbEnUUJg',en

2016-04-07 22:06:06,,"b'If you think Judge Merrick Garland deserves a fair hearing and an up-or-down vote, add your name: https://t.co/EDECatQHmj #DoYourJob'",en

2016-04-07 20:33:37,,"b'RT @SCOTUSnom: ""Why is it so hard for this guy to get a hearing and a vote?"" \xe2\x80\x94@POTUS on GOP obstruction of #SCOTUS nom. #DoYourJob https://\xe2\x80\xa6'",en

2016-04-07 19:47:52,,b'LIVE: The President is at @UChicagoLaw discussing why Judge Garland deserves a fair hearing and an up-or-down vote. https://t.co/OKb612WkWb',en

2016-04-07 19:02:19,,b'Tune in at 3:30 p.m. ET to watch President Obama speak about the #SCOTUS nomination process at @UChicagoLaw: https://t.co/hMSxVb9hpA',en

2016-04-07 18:12:47,,b'Read what a former @UChicagoLaw student learned from Professor Obama: https://t.co/fubKEiPum1 https://t.co/9DrfKTYIAS',en

2016-04-07 17:03:37,,b'Show your support for the proposal to expand paid sick leave\xe2\x80\x94add a comment today: https://t.co/3zFKbN3E0v #LeadOnLeave',en

2016-04-07 15:34:53,,"b""The U.S. is the only advanced nation that doesn't guarantee paid sick leave\xe2\x80\x94it's time to change that. #LeadOnLeave https://t.co/LoUwswnXLg""",en

2016-04-06 22:17:05,,b'The Senate has more than enough time to give Judge Garland a fair up-or-down vote. #DoYourJob https://t.co/ybHNMwMWLm',en

2016-04-06 20:20:33,,b'RT @SmlBizMajority: Obama\xe2\x80\x99s National Monuments Have Been An Economic Boon For Local Economies https://t.co/VDPBXBSMJR via @climateprogress',en

2016-04-06 18:27:30,,b'Add your voice to the thousands calling on Senate leaders to give Judge Merrick Garland a fair hearing: https://t.co/RPAVha9eW9 #DoYourJob',en

2016-04-06 16:57:43,,"b""RT @FactsOnClimate: It's #PublicHealthWeek. Stay informed about how climate change could impact your health \xe2\x86\x92 https://t.co/sFXGtphj42 https\xe2\x80\xa6""",en

2016-04-06 15:55:12,,"b""If we don't #ActOnClimate now, the sea level could rise by more than six feet by the end of the century: https://t.co/xDvYsS3aYA""",en

2016-04-05 22:13:43,,b'Clean energy currently employs 2.5 million people in the United States. Check it out: https://t.co/ToV5ZYc5kI #ActOnClimate',en

