created_at,Place,text,lang 
2018-02-26 21:28:49,,b'RT @BBCOne: This clip. https://t.co/MtjgU1m6DG',en
2018-02-26 21:26:41,,b'RT @bbccomedy: When straight people go to gay bars. \xf0\x9f\x99\x88 https://t.co/eMKD0ax4z8',en
2018-02-26 21:03:04,,"b'\xf0\x9f\x8e\xac@JulietteBinoche, Kristen Stewart and @ChloeGMoretz star in the story of an actress who is asked to perform in a r\xe2\x80\xa6 https://t.co/giehAFML4q'",en
2018-02-26 20:05:42,,"b""RT @bbccomedy: Tonight at 10.45pm, @BBCOne are showing The Vicar of Dibley as a tribute to Emma Chambers. Here's Emma with @Dawn_French as\xe2\x80\xa6""",en
2018-02-26 20:03:04,,b'\xf0\x9f\x8d\xb3\xf0\x9f\xa5\x97\xf0\x9f\xa5\x98 56 new amateur cooks try to prove to @JohnTorode1 &amp; @GreggAWallace that they could become the next\xe2\x80\xa6 https://t.co/UhjkNRxgRI',en
2018-02-26 19:02:04,,"b'Tonight, Mary indulges her love of comfort food with homely recipes to warm the heart. \xe2\x9d\xa4\xef\xb8\x8f\xef\xb8\x8f\xf0\x9f\x8d\xb4\n\n#ClassicMaryBerry | 8:\xe2\x80\xa6 https://t.co/9G74iA4SF6'",en
2018-02-26 18:06:04,,b'RT @sportrelief: He\xe2\x80\x99s made it - and so have lots of well wishers. \nLive on @BBCR1 with @AdeleRoberts \nnow. #Gregathlon https://t.co/pJPAZjO\xe2\x80\xa6',en
2018-02-26 18:03:59,,"b'RT @sportrelief: Greg\xe2\x80\x99s down from the big windy hill. Now it\xe2\x80\x99s food, a quick chat with @scott_mills on @BBCR1 ...and an 80 mile bike ride!\xe2\x80\xa6'",en
2018-02-26 18:00:02,,b'\xf0\x9f\x98\x8e\xf0\x9f\xa6\x92 Ever wondered how giraffes stay cool?\n\n#FromIceToFire | @BBCiPlayer | https://t.co/NDEEypxyHS https://t.co/hZBCLd2U6D',en
2018-02-26 17:00:09,,b'\xf0\x9f\x9a\x80\xf0\x9f\x8c\x8d This man plans to fly his home-made rocket into space to prove that the Earth is flat. https://t.co/5lFkBOY8YB',en
2018-02-26 16:31:18,,b'RT @bbcwritersroom: Check out a new interview on our blog with #Australian #Screenwriter @KrisMrksa on his career to date including The Sla\xe2\x80\xa6',en
2018-02-26 16:07:06,,"b""RT @BBCRadio2: Sorry Miss Jenner, but @kylieminogue will always be the true 'Kylie' in our hearts! \xf0\x9f\x92\x9e\nShe spoke to @grahnort this weekend ab\xe2\x80\xa6""",en
2018-02-26 14:07:02,,b'The dramatic moment a murmuration of starlings was joined by an unwelcome guest. https://t.co/7GWldIqPyX',en
2018-02-26 13:21:02,,"b'\xf0\x9f\xa4\x94 ""The lovely thing about #ShakespeareAndHathaway is the mixture of comedy and whodunit"".\n\n\xf0\x9f\x94\x8d @dollyjoyner and\xe2\x80\xa6 https://t.co/zpjS2uIGQo'",en
2018-02-26 13:02:05,,b'RT @bbcthree: The make-up artist giving free 3D tattoos to women who have lost their nipples. https://t.co/pA5hIjYLTG',en
2018-02-26 12:30:04,,"b""'Business at the front. Party at the back.'\n\n\xe2\x9c\x82\xef\xb8\x8f The Australian festival dedicated to celebrating the mullet. \nhttps://t.co/kMOYzt7qCN""",en
2018-02-26 11:59:03,,"b""\xf0\x9f\x8e\xa4\xf0\x9f\x91\x8f\xf0\x9f\x8e\xb8 'We're only just getting started really.'\n\n The @RollingStones have announced their first UK tour since 2006. \xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/5LK7jut9kN""",en
2018-02-26 11:02:26,,b'RT @BBCSport: \xf0\x9f\x93\xb8 Can we all just appreciate this photo for a moment? \xf0\x9f\xa6\x86 https://t.co/cAWTsvVMuN',en
2018-02-26 10:53:42,,"b""RT @bbcweather: Who doesn't love a fox in the #snow? https://t.co/CetWTnAodo""",en
2018-02-26 10:52:04,,"b'\xf0\x9f\x92\x96\xf0\x9f\x93\xbb\xf0\x9f\x8e\xb6 @Camila_Cabello talked levitating, all-nighters and conspiracy theories on the @BBCR1 breakfast show last week!\xe2\x80\xa6 https://t.co/7yN556qGdL'",en
2018-02-26 10:20:49,,"b'8 sausages, 8 bacon, 4 hash browns, 4 potato waffles, 4 fried bread, 4 toast, large chips, a 4 egg cheese omelette,\xe2\x80\xa6 https://t.co/zU6AQvDJca'",en
2018-02-26 10:10:25,,b'RT @cbbc: Actual footage of us when we found out that EVERY single episode of the #SarahJaneAdventures is on @BBCiPlayer \xf0\x9f\x98\x8d\nYou know what to\xe2\x80\xa6',en
2018-02-26 09:00:08,,b'\xe2\x9d\x84\xef\xb8\x8f\xf0\x9f\x94\xa5 Very cool caves from the land of ice and fire! https://t.co/dTnklprC0S',en
2018-02-26 08:46:27,,b'RT @bbcworldservice: Meet Hermon &amp; Heroda. The twin deaf models breaking barriers in the fashion world \xf0\x9f\x95\xb6\xef\xb8\x8f\xf0\x9f\x91\x97\xf0\x9f\x91\xa0 https://t.co/ZNdFtkwHY5',en
2018-02-26 08:45:39,,b'RT @bbcrb: Our little litter picking hero! Well done two-year-old Daisy \xf0\x9f\x91\x8f https://t.co/NOdpURiMuY',en
2018-02-26 08:45:16,,"b""RT @bbcideas: Why we're not meant to be happy all the time (good to know on a Monday morning) https://t.co/JSHr37AKU7 https://t.co/nsZENKu2\xe2\x80\xa6""",en
2018-02-26 08:45:09,,"b""RT @BBCWthrWatchers: If you haven't heard: Freezing temperatures set to hit UK this week: https://t.co/DTKvi7M4g3 https://t.co/g9rnM669DJ""",en
2018-02-26 08:30:04,,b'\xf0\x9f\xa6\x87 DNA analysis is giving clues to how the vampire bat can survive on blood alone.\n\xf0\x9f\x91\x89 https://t.co/IgXnigLTdD https://t.co/Jtw0rQSFwA',en
2018-02-26 08:00:03,,"b""\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad \nWhen you realise that it's #MondayMorning again. https://t.co/3kBaLF64Oy""",en
2018-02-25 21:59:20,,b'RT @BBCNews: Leicester blast triggers police alert https://t.co/WwoZPdNG4Z',en
2018-02-25 21:57:33,,b'RT @BBCOne: Is it getting hot in here or is it Caribbean Kisses? \xf0\x9f\x8c\xb4\xf0\x9f\x98\x98 #CallTheMidwife https://t.co/XMZQPlYPGa',en
2018-02-25 21:56:53,,b'RT @BBCTwo: \xf0\x9f\x8e\xb5 I belieeeeve I can flyyyy! \xf0\x9f\x8e\xb5 #TopGear https://t.co/Pxy8K53sHX',en
2018-02-25 20:15:02,,"b""\xf0\x9f\x8f\xb0 Scotland's quirkiest castle. https://t.co/K5QhRLXebR""",en
2018-02-25 19:42:14,,b'RT @BBC_TopGear: Less than one hour until brand new #TopGear hits your screens. Tune in for Hennessey Ford Mustang GT350 R vs Jaguar F-Type\xe2\x80\xa6',en
2018-02-25 19:41:28,,b'RT @BBCEngland: A man who crashed his car in freezing night-time temperatures is saved from hypothermia by a police thermal-imaging drone h\xe2\x80\xa6',en
2018-02-25 19:41:24,,b'RT @BBCRadio4: We may be living through an AI revolution but where are the male digital assistants?\nhttps://t.co/YOEJPMWiHa',en
2018-02-25 19:41:20,,"b'RT @BBCNews: Camilla, Duchess of Cornwall, urges parents to read to children https://t.co/rQ1I6FPqmi'",en
2018-02-25 19:33:05,,"b""When a dismembered leg is sent to Strike's office, Cormoran and Robin are forced to confront spectres from their pa\xe2\x80\xa6 https://t.co/Ss6lJeEe6O""",en
2018-02-25 18:51:03,,"b'\xf0\x9f\x8f\x8e\xf0\x9f\x8c\xb5@BBC_TopGear is back! \nTonight, Matt LeBlanc, @harrismonkey and @MrRoryReid are taking a road trip across America\xe2\x80\xa6 https://t.co/lzFsTBWXai'",en
2018-02-25 17:52:01,,b'\xf0\x9f\x99\x8c The heart-stopping moment a policeman catches a child falling from the third floor of a building. https://t.co/jiwGVDyNg0',en
2018-02-25 16:44:01,,b'One pangolin is taken from the wild every five minutes. https://t.co/aDzibQEjPP',en
2018-02-25 16:00:04,,"b'\xf0\x9f\x8e\xa7\xe2\x9d\xa4\xef\xb8\x8f From @CraigDavid &amp; @BastilleDan to @MachineGunKelly &amp; @Camila_Cabello, here are 7 @BBCR1 Live Lounge collabs yo\xe2\x80\xa6 https://t.co/hfpXldSE49'",en
2018-02-25 14:52:02,,"b""Think populism is a new thing? \n\nIt definitely isn't! https://t.co/tDaqfQJRaK""",en
2018-02-25 14:10:02,,"b""When Jack was younger, he couldn't speak. \n\n\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x8e\xb6 But then he discovered the power of music... \n@CBBC https://t.co/n6U9tNLbJx""",en
2018-02-25 13:09:04,,"b'\xf0\x9f\x8e\xacDiscover the acclaimed true story of a mother\xe2\x80\x99s search for her son, starring Steve Coogan and Dame Judi Dench.\xe2\x80\xa6 https://t.co/9gcI4HFMr0'",en
2018-02-25 12:21:04,,b'\xf0\x9f\x8f\x82\xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xe2\x9d\x84\xef\xb8\x8fYou can watch the #WinterOlympics closing ceremony live now on @BBCTwo or online. \xf0\x9f\x91\x89https://t.co/wAvv4dY6sk\xe2\x80\xa6 https://t.co/a0WYUmHRK4',en
2018-02-25 11:56:01,,b'\xe2\x9a\xab\xef\xb8\x8f\xf0\x9f\x99\x8c Vantablack is the new black. https://t.co/8QK4MbDvy2',en
2018-02-25 11:08:09,,"b""The dark side of LA has long been celebrated in 'noir' film and literature. \n\n\xf0\x9f\x93\xb8 Now it has been immortalised in a n\xe2\x80\xa6 https://t.co/dhkEiazwG3""",en
2018-02-25 09:52:01,,"b'Jamarley is a top student, but troubles at home risk affecting his performance. \n#GenerationGifted https://t.co/ZPBcTVoCeI'",en
2018-02-25 09:46:13,,"b'RT @bbc5live: Co-writer of The Vicar of Dibley, Paul Mayhew-Archer, on what it was like working with Emma Chambers. https://t.co/r9Nbnn9k3p'",en
2018-02-25 09:46:03,,"b'RT @BBCRadio4: The fascinating, moving story of war artist and illustrator Eric Ravilious \nhttps://t.co/gvG5clir7h'",en
2018-02-25 09:45:56,,"b'RT @bbcrb: \xe2\x9d\x84\xef\xb8\x8f When the weather is this cold, a simple act of kindness like this can go a long way. \xf0\x9f\x91\x8f https://t.co/QGBz5co9Vp'",en
2018-02-25 09:44:00,,b'RT @BBCWorld: Sridevi: Bollywood superstar dies at 54 of cardiac arrest https://t.co/f4YW6UIaL9',en
2018-02-25 09:03:04,,"b""\xf0\x9f\xa6\x81\xf0\x9f\x90\x85\xf0\x9f\x90\x92 Lions and tigers AND chimps (oh my!) will all play a part in #Dynasty, Sir David Attenborough's next nature doc\xe2\x80\xa6 https://t.co/52V4BmB2r8""",en
2018-02-24 21:03:02,,b'Are millennials really just a bunch of entitled snowflakes? \xf0\x9f\xa5\x91\xe2\x9d\x84\xef\xb8\x8f\n\n#TheMashReport @RachelParris\nhttps://t.co/AWGPz9Y73Y',en
2018-02-24 19:59:04,,"b'For 27 centuries, Helen of Troy has been one of the most exciting and the most contested of female figures.\n\nShe mi\xe2\x80\xa6 https://t.co/L4tAxYSbXl'",en
2018-02-24 19:07:01,,b'This new targeted treatment is designed to defeat the most common form of leukaemia without chemotherapy. https://t.co/o4qXjnCGhl',en
2018-02-24 18:07:04,,"b""\xf0\x9f\x93\xba\xf0\x9f\x94\xae From @ArrestedDev to @TheSimpsons, these are the strange times TV shows have 'predicted' the future.\n\xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/wayoksi60x""",en
2018-02-24 17:51:02,,"b""\xe2\x9d\xa4\xef\xb8\x8f Meet India's Dr Dolittle who runs an orphanage for wild animals. https://t.co/4XURXwYqHu""",en
2018-02-24 17:50:42,,"b'RT @BBCOne: \xe2\x80\x9cPuberty, periods and pongs!\xe2\x80\x9d \n\nThis week\xe2\x80\x99s #CallTheMidwife explores the ups and downs of sex education in the early Sixties. h\xe2\x80\xa6'",en
2018-02-24 16:52:04,,"b'British actress Emma Chambers, who played Alice in The Vicar of Dibley, has died aged 53. https://t.co/pGyfmD4uTh https://t.co/S5mYiH9RAG'",en
2018-02-24 16:20:09,,"b""'Should I get plastic surgery before my baby grows up?'\n\xf0\x9f\x91\x89 https://t.co/0BCwqeO2by https://t.co/SiviUuZ88u""",en
2018-02-24 15:13:02,,b'Take a peek behind the scenes of Blade Runner 2049 and see how some of its visual effects were created. https://t.co/N12IZz24Xl',en
2018-02-24 13:54:12,,b'\xe2\x9d\xa4\xef\xb8\x8f Saving the orangutans of Sumatra.\n\xf0\x9f\x91\x89 https://t.co/5CToziU1Ds https://t.co/M1yd8SAUeH',en
2018-02-24 13:07:02,,b'\xf0\x9f\x98\x82\xf0\x9f\xa4\xab \xf0\x9f\x92\x95 Why does @Camila_Cabello think Blue Ivy shushed @Beyonce &amp; @S_C_ at the Grammys? https://t.co/OncrchDyYV',en
2018-02-24 11:59:01,,"b""\xf0\x9f\x98\x82 When you're obsessed with #Pyeongchang2018 but have NO idea what the rules are... \n\n#TheMashReport https://t.co/692EjTQz9n""",en
2018-02-24 10:47:04,,"b""What a jump! \xf0\x9f\x8f\x82\xf0\x9f\xa5\x89\xf0\x9f\x87\xac\xf0\x9f\x87\xa7@billymorgan89's bronze medal win has secured Great Britain their highest medal tally in\xe2\x80\xa6 https://t.co/IJE2yOCUbT""",en
2018-02-24 10:33:01,,b'\xf0\x9f\x98\x82\xf0\x9f\x99\x88 Why bother thinking when you can just speak...  https://t.co/ef0wpE2SlT',en
2018-02-24 10:31:38,,b'RT @BBCSport: Two golds.\nTwo sports.\nSame Olympics.\n\nEster Ledecka has done what no woman has ever done before.\n\nhttps://t.co/EwuJoThGfB ht\xe2\x80\xa6',en
2018-02-24 09:57:16,,"b'RT @BBCSport: Wow! @TeamGB have made history, winning five medals (so far!) at #Pyeongchang2018\n\nDom Parsons #Bronze\nLizzy Yarnold #Gold\nLa\xe2\x80\xa6'",en
2018-02-24 09:57:04,,b'RT @BBCSport: \xe2\x9a\xa1\xef\xb8\x8f \xe2\x80\x9cBilly Morgan makes Winter Olympics history for GB \xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x99\x8c\xe2\x80\x9d\n\nhttps://t.co/ut23mdtcT4  #Pyeongchang2018 #bbcolympics',en
2018-02-24 09:56:58,,b'RT @BBCMOTD: Bobby Moore.\n\nA true legend.\nA hero to many.\n\nHe died 25 years ago today.\n\nNever forgotten. https://t.co/8O1OZ09bPv',en
2018-02-24 09:53:01,,b'\xf0\x9f\x8e\xa8\xe2\x9c\x8a Meet the 91-year-old rebel artist who was told he was unteachable. https://t.co/eDvsObpcPp',en
2018-02-24 08:58:04,,b'Are you throwing a kids party? \n\n\xf0\x9f\x8d\x89\xf0\x9f\xa6\x88 Impress the guests with this amazing Watermelon Shark.\n\xf0\x9f\x91\x89 https://t.co/NYdJfGYyf1 https://t.co/owKML19gu1',en
2018-02-24 08:08:02,,b'\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x90\xbc\xe2\x9d\x84\xef\xb8\x8f Giant pandas doing roly-polys in the snow is our new favourite thing. https://t.co/j8IvmIFE0W',en
2018-02-23 20:00:01,,b'\xf0\x9f\x98\x82\xf0\x9f\xa5\x81 @RebelWilson totally smashed her Pitch Perfect audition.\n\n#TheGNShow | @BBCOne https://t.co/hALWpwa8Ee',en
2018-02-23 18:58:02,,"b""\xf0\x9f\x98\xb2\xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xe2\x9c\x88\xef\xb8\x8f It's official... Brits are the worst tourists in the world. \n\n#QI https://t.co/jRMSwdrHua""",en
2018-02-23 17:57:02,,"b""\xf0\x9f\x98\x82 Are these the world's worst burglars? https://t.co/Q54ZcDeBOO""",en
2018-02-23 16:58:03,,b'\xf0\x9f\xa4\x96\xf0\x9f\x8e\xbf Skiing robots got their own #WinterOlympics and stole the show.\n\xf0\x9f\x91\x89 https://t.co/jBk5yQq68r\n\n#PyeongChang2018 https://t.co/A4kVFCKhj1',en
2018-02-23 16:38:03,,"b""\xf0\x9f\x8d\xb7 GREAT NEWS EVERYONE!\nRed wine compounds 'could help tooth decay and gum disease fight'.\n\xf0\x9f\x91\x89 https://t.co/R5u7lrkhgx https://t.co/NXKpa7kpek""",en
2018-02-23 16:04:06,,"b""That feeling when you've finally made it to the weekend.\n#FridayFeeling https://t.co/89HWcd14Kt""",en
2018-02-23 15:03:03,,b'Environment Secretary Michael Gove has suggested that plastic straws could be banned in Britain. \xe2\x99\xbb\xef\xb8\x8f \xf0\x9f\x8c\x8e\xe2\x80\xa6 https://t.co/JABNzulV8G',en
2018-02-23 14:20:35,,b'RT @BBCFOUR: \xe2\x9c\xa8 The Old Grey Whistle Test returns for one night only. #OGWT\n\n\xe2\x9c\xa8 Live from Television Centre on Friday from 9pm. https://t.co/\xe2\x80\xa6',en
2018-02-23 14:00:01,,"b""'It really hit me how young she was when that tape was made.'\n\nThe #Unpopped podcast investigates @ParisHilton and\xe2\x80\xa6 https://t.co/fxrAStzh55""",en
2018-02-23 13:26:02,,b'\xf0\x9f\x8d\xa9\xf0\x9f\x8d\x95 New research suggests that a 10% rise of ultra-processed foods in your diet is linked to a 12% increase in risk\xe2\x80\xa6 https://t.co/MU1GoUV3mG',en
2018-02-23 12:42:03,,"b'""It all seemed to go pretty well."" \xe2\x9d\xa4\xef\xb8\x8f\xef\xb8\x8fStephen Fry is recovering from surgery for prostate cancer.\xe2\x80\xa6 https://t.co/SLQGe7n8AK'",en
2018-02-23 12:26:55,,"b""Explore humanity's desire to create.\n\n#Civilisations. Starts on 1st March at 9pm on @BBCTwo. Presented by\xe2\x80\xa6 https://t.co/Uq5Cos1N8F""",en
2018-02-23 12:00:07,,b'Loneliness has been called a modern epidemic. \n\nBut is it really getting worse?\n\xf0\x9f\x91\x89 https://t.co/yFjaaPJhBr https://t.co/sZpQckgOF3',en
2018-02-23 10:00:08,,b'\xf0\x9f\x8c\x8a\xf0\x9f\x93\xb8 The winning pictures from the 2018 Underwater Photographer of the Year comp are absolutely breathtaking. \n\xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/MN5B9pG7cX',en
2018-02-23 09:45:15,,"b'RT @BBCTwo: ""Some people would kill to be famous.""\n\n#ACSVersace starts Wednesday 28 February, 9pm, @BBCTwo. https://t.co/adysWbtlz9'",en
2018-02-23 09:41:41,,"b""RT @BBCR1: SUPER COLLAB ALERT \xf0\x9f\x98\xb1\xf0\x9f\x98\xad\xf0\x9f\x8c\xb9\n\n@troyesivan revealed to @grimmers that he's got @ArianaGrande on the new album. \n\nH U G E \xe2\x99\xa5\xef\xb8\x8f https://t.c\xe2\x80\xa6""",en
2018-02-23 09:41:33,,b'RT @BBCSport: Cow 1-0 goalkeeper.\n\nThe most bizarre injury?\n\nA Scottish Championship club is facing a selection headache after its reserve\xe2\x80\xa6',en
2018-02-23 09:41:19,,b'RT @bbcweather: The Met Office has issued the first #snow warnings for parts of the UK next week. Details here: https://t.co/Tki9Pm7rGx #Br\xe2\x80\xa6',en
2018-02-23 09:00:13,,"b""Canada's Lake Abraham is an ethereal landscape of frozen bubbles.\n\xf0\x9f\x91\x89 https://t.co/4A4j7nyhig\n\n@BBC_Travel https://t.co/wKHw7t8DMo""",en
2018-02-23 08:40:03,,b'\xf0\x9f\x91\x8f\xe2\x9d\xa4\xef\xb8\x8f Stunning.\n\n#CirqueDuSoleil opened the #BAFTAs this week with a beautiful tribute to the film #TheShapeOfWater. https://t.co/N3kQV3L1nx',en
2018-02-23 08:00:07,,b'\xf0\x9f\x99\x85\xf0\x9f\x93\xb1 Thinking about quitting social media? \n\nThese people have... https://t.co/i9oReu3Xeb',en
2018-02-22 19:00:09,,b'\xf0\x9f\x98\xac Anyone with kids should be able to feel the pain. https://t.co/50B99vhOyj',en
2018-02-22 18:04:02,,b'\xf0\x9f\x98\xb1\xf0\x9f\x90\x8d @MargotRobbie painting a really great picture of Australia. \n#TheGNShow https://t.co/8ZHmiRz1wd',en
2018-02-22 17:03:04,,"b""\xf0\x9f\x98\x81 Do you wet your toothbrush, or put  toothpaste on first?\n\nThe debate about toothbrushes that's tearing the intern\xe2\x80\xa6 https://t.co/qeq7zTiRQo""",en
2018-02-22 16:46:09,,b'RT @BBCTwo: A shocking 93% of home workers are being sexually harassed... by themselves. #TheMashReport @EllieJaneTaylor https://t.co/yA0B0\xe2\x80\xa6',en
2018-02-22 16:10:04,,b'\xf0\x9f\x99\x8c\xf0\x9f\x8f\x82 Still shredding at 78. https://t.co/FEsoVXg1FY',en
2018-02-22 15:27:45,,b'RT @BBCOne: Excited about the return of #Strike? @jk_rowling gives us the lowdown on #CareerOfEvil. https://t.co/ZS4f4pRZSf',en
2018-02-22 14:00:06,,"b""\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x90\xa7 'A man needs his 'guins'.\n\n@Stranger_Things actor @DavidKHarbour has kept his promise by dancing with penguins\xe2\x80\xa6 https://t.co/MbiF8vga4K""",en
2018-02-22 13:00:02,,b'\xf0\x9f\x98\xa2 The #AllTogetherNow performance that had everyone in TEARS. \n https://t.co/brsSWg1iyI',en
2018-02-22 12:29:04,,"b""If your New Year\xe2\x80\x99s resolutions have already fizzled out, maybe you\xe2\x80\x99ve been too hard on yourself.\n\nHere's how cheati\xe2\x80\xa6 https://t.co/aAEvrFCZII""",en
2018-02-22 11:56:03,,"b""\xf0\x9f\x98\xb7\xf0\x9f\x98\xac\xf0\x9f\x8d\xab'I\xe2\x80\x99ve always wanted my wisdom teeth out because you get two weeks in bed!'\n\n@Camila_Cabello talked toothache on\xe2\x80\xa6 https://t.co/J6os8eTWXi""",en
2018-02-22 11:43:31,,b'\xf0\x9f\x99\x8c Watch the incredible moment a child falling from the third floor of a building is caught by a policeman in Egypt. https://t.co/jiwGVDyNg0',en
2018-02-22 11:03:04,,"b'\xf0\x9f\x99\x8c\xe2\x9c\xa8\xf0\x9f\x8e\xb6@Stormzy1 and @DUALIPA both took home two trophies last night, but these are the real winners and losers of\xe2\x80\xa6 https://t.co/75JIHThhxn'",en
2018-02-22 09:00:03,,b'\xf0\x9f\x90\xbc\xe2\x9d\x84\xef\xb8\x8f Watching giant pandas performing roly-polys in the snow is the best way to brighten your morning. https://t.co/j8IvmIFE0W',en
2018-02-22 08:30:10,,b'Could plant-based alternatives and better recycling provide an answer to our plastic problem?\n\xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/gXi7DypVzE',en
2018-02-22 08:00:05,,"b'After losing his legs in a racing accident, 18-year-old Billy describes how his supporters helped him keep his F1 d\xe2\x80\xa6 https://t.co/K57Z9X5k1m'",en
2018-02-21 20:52:47,,"b""RT @BBCR1: YESSSS @Stormzy1! \xf0\x9f\x8f\x86\xe2\x9c\xa8\n\nYour #BRITs2018 British Male Solo Artist has just been crowned and he can't quite believe it \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x91\x91 https://t\xe2\x80\xa6""",en
2018-02-21 19:31:01,,"b'\xf0\x9f\x9a\x98\xf0\x9f\x92\x80 Welcome to Old Car City in Georgia, US, where cars come to die. https://t.co/MvD44MxOYh'",en
2018-02-21 19:00:05,,b'\xf0\x9f\x90\xbc\xf0\x9f\x98\x8d New career goal!\n\n#QI https://t.co/LKhEyNOgAJ',en
2018-02-21 18:16:03,,"b'In 2017, Arkansas executed four condemned men ahead of the expiry of a batch of lethal injection drugs. \n\nNow with\xe2\x80\xa6 https://t.co/7Dg31YWwX9'",en
2018-02-21 17:55:11,,"b""RT @bbcmusic: Rumours rife @LiamGallagher will perform at tonight's #BRITS2018 after @ArianaGrande has been forced to pull-out tonight unde\xe2\x80\xa6""",en
2018-02-21 17:27:01,,"b'\xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x8e\xb6The biggest night in British music is here! \xf0\x9f\x8e\xa4\xe2\x9c\xa8\n\nFor all the red carpet gossip, winners news and top talking poin\xe2\x80\xa6 https://t.co/MDoKdtQ1GP'",en
2018-02-21 16:51:02,,"b""Is this the world's riskiest dinner? https://t.co/VuWxMxhNXX""",en
2018-02-21 15:03:04,,"b""We're only two months into 2018, but Daniel Kaluuya already has a lot to celebrate! \xf0\x9f\x8f\x86\xf0\x9f\x8e\xad\xe2\x9c\xa8\n\nHere's how the actor has g\xe2\x80\xa6 https://t.co/qEAoJlIoLA""",en
2018-02-21 14:33:04,,"b'\xf0\x9f\x98\xa7\xe2\x98\x95\xef\xb8\x8f A cracked teapot with a missing lid which was bought for just \xc2\xa315 has been sold to a New York museum for \xc2\xa3460,0\xe2\x80\xa6 https://t.co/J0sXNmVIxJ'",en
2018-02-21 13:30:09,,b'\xf0\x9f\x98\x82\xf0\x9f\x93\xb8\xf0\x9f\x91\x8f Best. Shot. Ever. \n\n#PyeongChang2018 via @BBCSport https://t.co/P7fAbtY9nV',en
2018-02-21 13:00:08,,"b""\xf0\x9f\x98\x82\xf0\x9f\x8e\xb6 Can't believe @SelenaGomez can still remember the lyrics to her Barney the Dinosaur duet! https://t.co/tQQPLPYTki""",en
2018-02-21 12:31:03,,"b'\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88 A memorial is being held for LGBT icon, Thomas the goose, who spent many years in a love triangle with two swa\xe2\x80\xa6 https://t.co/hx4nosxCvN'",en
2018-02-21 11:56:36,,"b""\xf0\x9f\x97\xa3 @BBCweather's @OwainWynEvans gives a forecast with a difference for #InternationalMotherLanguageDay! https://t.co/kjMXtQUB2P""",en
2018-02-21 11:51:19,,"b""RT @BBCTwo: Hands up if you've ever worked with someone JUST like this... \xf0\x9f\x98\x82 #TheMashReport https://t.co/ES0dZJWUXk""",en
2018-02-21 11:39:53,,"b""RT @cbbc: This week on @GWITCBBC it's a @LittleMix takeover!! Check out the amazing Rio \xf0\x9f\x92\x9b @laurenplatt7 @JaymiUJWorld https://t.co/dVC4ANBP\xe2\x80\xa6""",en
2018-02-21 11:23:39,,"b""RT @BBCR1: Just imagine if we'd managed to get @ZaraLarsson, @MOMOMOYOUTH, @almacyber and @charli_xcx to collab on @DUALIPA's #IDGAF in the\xe2\x80\xa6""",en
2018-02-21 11:13:41,,"b'RT @bbccomedy: ""I just like stilettos, I\'m not a bad person."" - Two Doors outtakes \xf0\x9f\x98\x82 https://t.co/SAAMriBeIL'",en
2018-02-21 10:25:04,,b'RT @BBCNWT: From four bikes to 300...this group in Manchester is trying to make cycling accessible for all. \xf0\x9f\x9a\xb4 https://t.co/lH317u5Hlc',en
2018-02-21 10:15:06,,"b'New Doctor, New Series, New Logo \n#DoctorWho https://t.co/nu1P8f1Naq'",en
2018-02-21 10:04:43,,b'\xf0\x9f\x91\x91\xf0\x9f\x92\x85 The Queen has appeared alongside fashion royalty in the famous front row at @LondonFashionWk for the first time.\xe2\x80\xa6 https://t.co/dSIqTNvUh1',en
2018-02-21 09:00:04,,"b""1 man. 25 languages.\n\n\xf0\x9f\x91\x8f Richard is a hyperpolyglot, and he's amazing. \n#InternationalMotherLanguageDay https://t.co/cYjy30yHcV""",en
2018-02-21 08:49:02,,b'RT @BBCiPlayer: .@KenrickH2o transforms street dance into jaw-dropping theatrical experiences.\nStunning \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe  \xf0\x9f\x94\xa5 \n#DarceyBussellsNewDance on B\xe2\x80\xa6',en
2018-02-21 08:30:04,,"b""'I took my wife's name - and then the hassle began'.\n\nTwo men explain how it turned out to be way more difficult th\xe2\x80\xa6 https://t.co/MlV5sL2CbC""",en
2018-02-21 08:00:04,,"b""Ahead of tonight's ceremony, here are five things you might not know about the @BRITs. https://t.co/QvJ2wVwfXs""",en
2018-02-20 21:25:52,,"b'RT @bbcdoctorwho: New Doctor, New Series, New Logo \n#DoctorWho https://t.co/qpXoEcvFHv'",en
